Male Node ID,Female Node ID
m15842,f17356
m11928,f15034
m16872,f16157
m1749,f17380
m2413,f7774
m16940,f17598
m9936,f1092
m17243,f4965
m17097,f12369
m3653,f1426
m16404,f16943
m7028,f90
m7862,f9976
m18464,f12686
m15048,f14833
m11228,f13795
m7802,f16594
m17620,f263
m3374,f2481
m4384,f5541
m12240,f14145
m1191,f17899
m3231,f6292
m16255,f16778
m16234,f15572
m5236,f12
m9508,f15064
m2160,f4786
m9697,f6862
m16887,f4239
m2894,f5448
m18212,f2365
m17208,f913
m2000,f17402
m239,f9992
m5774,f2057
m17651,f7673
m2953,f402
m13164,f9114
m1431,f3274
m15249,f6035
m15576,f272
m13351,f15419
m9680,f4412
m15667,f1764
m11816,f13879
m4028,f12641
m17222,f10580
m4099,f6548
m10949,f112
m492,f7517
m12291,f15970
m6023,f3944
m13508,f303
m8356,f2827
m11604,f4435
m14837,f17208
m13543,f6123
m9208,f15928
m13320,f11768
m6026,f11779
m9207,f13981
m13336,f16351
m4140,f280
m11199,f18003
m17424,f15899
m14299,f17316
m16608,f14844
m1530,f6298
m17138,f14950
m4961,f15334
m14924,f3506
m4200,f1082
m9867,f13757
m3505,f3971
m3395,f3507
m15079,f11839
m12821,f6136
m16134,f2596
m2960,f2114
m17128,f4839
m26,f9987
m2585,f13210
m18182,f2183
m16382,f16486
m12940,f8689
m9996,f4428
m5246,f10663
m17367,f3229
m2676,f3837
m15369,f2048
m8156,f14457
m25,f16111
m5931,f12089
m1712,f8649
m2610,f5405
m4591,f2919
m7369,f16334
m11864,f15501
m5782,f13620
m13093,f1726
m16459,f960
m7018,f3339
m10929,f2621
m7716,f5186
m1503,f13898
m15954,f2095
m8443,f9616
m15745,f13670
m6778,f697
m1903,f14830
m9234,f6297
m11054,f10666
m3934,f3034
m17931,f17487
m16058,f658
m15017,f13922
m6829,f1634
m10513,f3755
m12938,f12945
m12825,f12836
m8200,f16780
m1084,f638
m2929,f584
m17990,f11918
m10360,f1580
m3939,f1263
m9561,f12932
m7959,f17810
m1946,f7305
m1943,f17264
m15188,f6720
m9046,f3917
m15596,f4645
m5854,f6294
m17586,f14430
m6250,f2276
m5668,f11232
m15939,f16001
m11520,f5002
m9370,f4227
m11231,f14928
m6641,f7655
m13136,f4116
m193,f11821
m11089,f5255
m789,f1470
m9095,f2982
m5747,f17557
m8807,f7699
m16910,f8988
m12738,f12850
m1099,f11797
m11529,f9829
m9058,f8009
m17538,f9390
m16839,f12732
m8829,f14616
m9590,f3661
m17539,f8055
m2394,f17334
m9285,f14230
m13772,f15006
m9657,f13416
m13362,f2130
m16582,f4409
m16290,f12520
m17865,f17635
m8947,f1148
m279,f2069
m6660,f10309
m12960,f2349
m12901,f13674
m6358,f4157
m6442,f8675
m14867,f210
m7629,f14240
m17290,f14565
m16508,f17969
m6993,f1526
m10323,f8005
m12774,f1953
m13689,f14658
m8918,f17837
m10564,f2043
m4265,f18462
m11651,f4150
m9724,f13736
m16919,f12774
m18108,f13781
m10089,f17301
m15375,f10197
m12608,f17066
m12403,f1885
m13871,f7062
m12798,f3348
m16205,f6300
m9540,f7320
m12873,f11104
m9974,f1995
m15237,f5828
m17297,f11169
m15834,f16575
m5396,f8967
m4008,f2936
m8303,f17195
m13527,f5375
m10251,f14243
m14132,f12026
m2637,f10148
m8789,f8788
m13850,f5223
m5420,f5101
m11709,f1687
m3421,f16964
m17840,f4244
m2942,f17008
m18445,f5295
m10741,f2009
m1022,f11136
m4070,f10862
m5976,f16428
m7585,f12069
m18495,f2136
m1308,f18410
m6828,f15663
m17045,f10070
m17074,f14577
m3105,f5155
m6014,f13574
m7416,f481
m5933,f13503
m11489,f9530
m5406,f8104
m17336,f11598
m15415,f1066
m14678,f12942
m7957,f16275
m11706,f571
m11002,f12826
m3158,f13517
m15868,f5434
m4590,f11427
m15925,f14603
m12185,f7707
m13434,f5685
m1758,f17943
m2856,f4321
m9107,f11916
m1292,f3126
m1820,f13240
m17271,f1310
m11781,f4856
m14857,f322
m10682,f1409
m9106,f15973
m12410,f9490
m366,f11181
m15333,f14886
m16690,f16143
m670,f7025
m6728,f11310
m12231,f5391
m12547,f2939
m5595,f10168
m3443,f6267
m4491,f3039
m3248,f7405
m1972,f13891
m14090,f7397
m15036,f14066
m1401,f2111
m18278,f1000
m2036,f914
m18263,f1787
m7922,f2409
m9498,f5787
m976,f3726
m12842,f1075
m10911,f1447
m11299,f15679
m10745,f14482
m12669,f14067
m17275,f5168
m16112,f5191
m15034,f5673
m2490,f1928
m13010,f927
m15633,f15348
m2003,f6706
m10159,f17539
m17146,f11000
m7529,f16657
m8870,f16923
m1643,f7804
m2619,f13155
m21,f6408
m17503,f16629
m1597,f8170
m4981,f8972
m2235,f9157
m4871,f5305
m2746,f190
m4861,f15201
m6388,f14118
m12629,f9065
m5699,f7465
m6620,f9990
m2140,f12011
m13201,f4406
m4898,f12201
m16702,f2551
m9007,f15504
m12921,f5390
m2865,f5766
m834,f16200
m14366,f8206
m16276,f5258
m3298,f3048
m13019,f9048
m4665,f5711
m671,f337
m1200,f4328
m4996,f8828
m15250,f2571
m11988,f2701
m81,f967
m844,f7530
m14021,f18059
m11734,f12985
m5459,f3328
m11396,f6711
m17394,f16118
m1505,f12399
m6867,f7410
m4423,f17205
m5635,f8247
m4251,f7608
m16046,f2874
m6218,f17204
m6409,f16673
m9474,f13400
m9763,f16382
m15128,f10288
m7973,f13233
m15057,f18247
m401,f12490
m11378,f2806
m3838,f11463
m2452,f11496
m801,f16559
m10054,f11147
m17658,f7142
m17864,f17719
m11729,f14758
m1057,f7165
m16512,f15509
m9709,f14405
m18171,f3232
m8063,f13451
m10508,f17358
m9549,f7447
m2434,f17866
m17362,f11098
m587,f2501
m15985,f15866
m7397,f8891
m1857,f11389
m13456,f14296
m14712,f8095
m1459,f5085
m5132,f17730
m3726,f3923
m11924,f2410
m16941,f3300
m8940,f8925
m15956,f18311
m12395,f10121
m6102,f8091
m16980,f8001
m5116,f6318
m4522,f18157
m6051,f10914
m4432,f10100
m1533,f5704
m1868,f13906
m12018,f16190
m16063,f12698
m3336,f17647
m9922,f13273
m5142,f7367
m10880,f7362
m5868,f9109
m201,f4285
m5987,f15319
m12032,f15149
m9964,f15181
m6791,f2338
m16022,f14786
m10362,f10240
m8401,f5789
m8521,f2066
m16862,f5214
m3805,f8376
m2262,f5934
m9779,f18271
m9006,f12651
m9069,f8195
m9833,f5413
m14016,f13474
m5036,f8933
m9603,f17329
m4169,f13227
m4142,f13374
m8984,f363
m13939,f9354
m6373,f12227
m14048,f5382
m13064,f5324
m3275,f7891
m13627,f16443
m7714,f4005
m1836,f16196
m14113,f15367
m13120,f3945
m7348,f3652
m13522,f1688
m4995,f15902
m4119,f7668
m7807,f10407
m10201,f16023
m15007,f13485
m10208,f9067
m8281,f5283
m4469,f15005
m14251,f16252
m13896,f10397
m10983,f12973
m18467,f13148
m13283,f10440
m3856,f4342
m4452,f12844
m3928,f14982
m7188,f1964
m18396,f1408
m16275,f5911
m1765,f15886
m16578,f16779
m14633,f4996
m6499,f3479
m11013,f10362
m4847,f16277
m14483,f15988
m2712,f4998
m3299,f12067
m14568,f17724
m7821,f7566
m3722,f4400
m13358,f10677
m11100,f11299
m10637,f17286
m11555,f17886
m859,f3277
m11119,f18385
m8603,f9011
m72,f6047
m16880,f7285
m8187,f13300
m9882,f2273
m10573,f12407
m14065,f12711
m4787,f12579
m5131,f18073
m6798,f4255
m3917,f10718
m14895,f5738
m12084,f3535
m4429,f5453
m5757,f16603
m13773,f9361
m4846,f17522
m1593,f17891
m6228,f11017
m12728,f16433
m5720,f14142
m9678,f2828
m9144,f3771
m15750,f2438
m14424,f3749
m17710,f13456
m15084,f9046
m17998,f16947
m14227,f13358
m8767,f4108
m9759,f3193
m2083,f9757
m17142,f12393
m9908,f9491
m13816,f12936
m14893,f6764
m2082,f9628
m14503,f1816
m4197,f11756
m3383,f18418
m6717,f443
m17089,f3491
m14774,f1047
m16305,f87
m3647,f1988
m10446,f9691
m14502,f7956
m17886,f3774
m3030,f5814
m18082,f6242
m12196,f2102
m10430,f13549
m10520,f9546
m6469,f14374
m4879,f11822
m12282,f808
m3261,f5368
m5276,f6707
m17365,f17248
m16446,f15845
m14768,f4266
m13811,f10934
m7907,f8116
m5020,f8518
m14971,f11559
m4104,f11196
m6235,f4051
m4467,f8449
m11031,f17256
m13257,f935
m9057,f15157
m16678,f5706
m9545,f10346
m11451,f3922
m9607,f18371
m5269,f10053
m6067,f6931
m5570,f8948
m13436,f18322
m8387,f15243
m7005,f18122
m678,f7387
m6251,f18171
m7097,f15906
m13303,f12906
m15055,f6691
m14254,f1465
m16358,f154
m87,f12935
m8511,f10178
m2188,f5582
m8934,f15287
m1164,f5236
m11255,f668
m3766,f14832
m9917,f14266
m10305,f1364
m7604,f13096
m10525,f3129
m15629,f837
m10397,f8870
m9832,f1019
m12251,f10966
m5050,f6689
m6312,f3031
m14008,f15086
m9909,f6777
m18298,f10669
m11060,f14899
m496,f18038
m11025,f11655
m3485,f17364
m12957,f9503
m10050,f16341
m10811,f10444
m9250,f1145
m18506,f7573
m15427,f1326
m5878,f279
m10976,f17407
m11208,f15768
m5507,f17812
m6538,f7630
m9658,f15907
m2822,f1308
m16230,f4302
m15679,f11418
m15959,f6511
m16093,f463
m15984,f16370
m18422,f4309
m16023,f15432
m11286,f16807
m6919,f12736
m15776,f2133
m5999,f6520
m3002,f17640
m17109,f9095
m5995,f12635
m5188,f18019
m5505,f3052
m15523,f14570
m18273,f13284
m16442,f867
m745,f7275
m4836,f15535
m4270,f14542
m7996,f6989
m192,f3510
m823,f15537
m7797,f476
m7940,f6816
m6522,f949
m1512,f6419
m9015,f8238
m2538,f5455
m1358,f5802
m17522,f7480
m10977,f2967
m3897,f7376
m1146,f16819
m14129,f18342
m6313,f72
m9043,f7884
m18433,f17012
m10594,f8705
m18333,f9314
m1419,f7598
m11024,f11788
m10195,f399
m12428,f4757
m2764,f10957
m13045,f5647
m17296,f8430
m13354,f15425
m6077,f12782
m7762,f17225
m6222,f7801
m8357,f3136
m9430,f17493
m8610,f13744
m15284,f13340
m12719,f7029
m11896,f6118
m16081,f7302
m13489,f11375
m13852,f16884
m7015,f16260
m3579,f13583
m5097,f6126
m7228,f8260
m9219,f12413
m355,f8202
m5594,f11094
m620,f47
m9873,f13081
m15071,f16082
m10013,f14342
m13855,f6307
m7135,f18471
m10440,f9076
m10079,f15065
m17214,f3847
m10097,f2868
m5346,f6487
m14020,f8038
m1573,f16219
m9028,f1156
m12591,f3306
m13469,f1462
m8254,f6217
m7095,f4368
m16342,f1210
m877,f12100
m1316,f11978
m11051,f16978
m10925,f17279
m1993,f15293
m1743,f11790
m3090,f11685
m8409,f14143
m3042,f7754
m7620,f5931
m2135,f16197
m7650,f15225
m1967,f15454
m5328,f11812
m6381,f4733
m5466,f14193
m11116,f14847
m8528,f11520
m7053,f4170
m718,f2046
m10410,f14000
m3873,f197
m1363,f801
m8599,f3761
m13916,f13177
m10991,f13909
m7221,f9125
m313,f12695
m9719,f7763
m8104,f10419
m7745,f11673
m2132,f14065
m14688,f9988
m232,f13246
m13567,f4396
m8166,f7442
m12964,f9071
m12764,f13777
m6324,f17390
m10646,f1128
m15123,f5253
m1588,f4106
m4900,f6954
m16519,f12679
m5756,f9137
m15938,f10756
m4493,f13686
m9866,f7682
m18102,f5144
m2971,f1665
m9188,f16827
m11180,f15246
m15692,f5424
m4614,f2559
m10106,f5625
m1433,f664
m17085,f4142
m11531,f6978
m8794,f9516
m17185,f403
m1809,f23
m14493,f17342
m13899,f10550
m3438,f10097
m10409,f2358
m8554,f1335
m11916,f18077
m15264,f17426
m15168,f2728
m17080,f9344
m16256,f545
m9690,f15667
m17853,f1714
m16553,f17930
m330,f4281
m1760,f16415
m6575,f7155
m1447,f11981
m6844,f16886
m1159,f13575
m3095,f7512
m5760,f12668
m10415,f11177
m18507,f10278
m16894,f11007
m11259,f17184
m13967,f5703
m14653,f1707
m10988,f4018
m15409,f17078
m277,f4147
m7394,f14981
m4344,f4220
m8698,f14879
m3996,f7756
m14015,f9087
m11223,f14737
m14287,f12663
m18389,f4334
m12807,f17312
m17834,f15658
m13291,f1060
m2147,f8763
m7439,f5863
m17541,f1966
m15310,f3456
m8625,f1191
m4510,f14906
m5818,f9290
m12101,f7457
m5814,f17802
m8037,f1994
m15736,f7439
m11633,f1758
m12366,f11961
m8609,f4038
m10790,f17033
m4052,f8700
m3989,f10132
m11143,f13859
m17856,f8805
m7734,f10611
m17295,f9872
m3662,f10467
m2438,f17109
m15282,f8329
m316,f7587
m11310,f15819
m11756,f6031
m1785,f940
m5906,f3056
m7532,f3700
m1589,f2480
m11541,f1837
m13101,f3987
m10154,f3271
m16116,f358
m13989,f558
m8921,f16752
m10442,f13528
m6629,f3699
m15484,f3858
m2565,f4969
m1165,f2177
m14486,f4113
m1285,f7009
m17940,f16024
m8741,f6541
m7472,f9486
m16664,f7992
m5071,f11316
m10475,f12240
m13044,f11705
m7251,f8157
m18522,f15732
m7799,f591
m7835,f12787
m5167,f15453
m2906,f3791
m10042,f13371
m2642,f2075
m6142,f40
m17078,f2127
m6856,f10245
m11992,f12802
m8226,f1542
m10190,f696
m6308,f18337
m13797,f17696
m14295,f14673
m10909,f18208
m13867,f15018
m12406,f8688
m3795,f653
m6838,f18230
m5257,f16572
m17533,f10202
m4326,f12895
m807,f4337
m6444,f4877
m9029,f8350
m2888,f10326
m4775,f12225
m5926,f15946
m786,f14639
m17250,f1093
m2469,f634
m5385,f6953
m13288,f2493
m1747,f12066
m15459,f10762
m9661,f4439
m5395,f5880
m3967,f12079
m17638,f18161
m4789,f17026
m1519,f16889
m12079,f7609
m1397,f10242
m16405,f2641
m17004,f8947
m5185,f8071
m12673,f1241
m6317,f12566
m2104,f2970
m4697,f15489
m4368,f2470
m9162,f12288
m242,f2819
m8692,f12328
m10515,f14587
m16194,f9641
m13218,f16176
m8370,f10765
m17872,f1313
m1638,f16100
m9361,f7827
m2303,f7873
m13364,f17337
m17937,f1171
m14775,f2899
m9442,f5594
m11258,f8759
m4420,f8174
m16783,f13963
m13927,f10209
m14180,f12680
m16489,f8279
m15194,f10767
m16504,f16354
m4765,f3283
m6448,f2255
m17111,f6624
m64,f13345
m1757,f15923
m2886,f16640
m17516,f15953
m16475,f8608
m3776,f17942
m11512,f18308
m18225,f3214
m10220,f11827
m14056,f3678
m14109,f9652
m6508,f12858
m14911,f16299
m5156,f18089
m14484,f9700
m1220,f11829
m3708,f1403
m8461,f9323
m7391,f13751
m4612,f18117
m4924,f14756
m14333,f9674
m10265,f11460
m13323,f10163
m9101,f840
m7300,f5624
m11850,f14487
m14339,f2985
m3334,f9085
m3043,f12465
m9721,f17261
m5186,f12031
m18016,f2872
m13455,f2909
m16936,f6643
m8800,f13069
m2795,f14890
m166,f9625
m10602,f1772
m9059,f8974
m6331,f8308
m16746,f745
m18011,f9447
m12317,f8600
m7415,f15148
m11210,f16533
m550,f6828
m1073,f7315
m13893,f16016
m16068,f2904
m13128,f2122
m1750,f7003
m5124,f6053
m7722,f14777
m13090,f14258
m7358,f623
m10158,f3026
m8946,f16071
m1383,f15549
m1734,f5641
m15497,f10956
m9010,f17105
m14001,f8722
m6929,f9504
m15342,f12148
m14346,f16950
m522,f18186
m2085,f5632
m13672,f5850
m14478,f3273
m1282,f3707
m12912,f15749
m8022,f6377
m10282,f9735
m11222,f15428
m13487,f12456
m18186,f12869
m3750,f9921
m12627,f7898
m6296,f9483
m5177,f6912
m5568,f6547
m4437,f15033
m2813,f6460
m7436,f12320
m16308,f10941
m6138,f13802
m8914,f9495
m2006,f5944
m12413,f2226
m11200,f7633
m3560,f2680
m14975,f7503
m17206,f5371
m6289,f12432
m15148,f17432
m983,f8505
m1122,f11141
m4295,f9841
m2168,f12604
m3340,f1904
m18423,f7807
m9726,f8392
m13277,f6231
m11407,f15402
m11179,f13232
m11266,f7377
m9195,f6645
m511,f4298
m2004,f610
m3307,f579
m5389,f11312
m7470,f18207
m9649,f1638
m5793,f14375
m7130,f15223
m18414,f13253
m9952,f17010
m2812,f17085
m16130,f2589
m1012,f11817
m8573,f1160
m11159,f10058
m5449,f3714
m4693,f10421
m15941,f17655
m16657,f2490
m8529,f10720
m7981,f4487
m13873,f12322
m18494,f7472
m4844,f15279
m3546,f17382
m9898,f10372
m12385,f6015
m310,f8624
m17455,f11421
m8330,f1097
m10938,f8665
m6668,f10388
m3752,f12471
m1906,f9130
m16829,f15115
m8687,f17549
m17028,f2425
m2446,f12532
m15040,f8178
m13080,f1386
m264,f9346
m187,f10926
m17188,f8339
m12249,f721
m17408,f6339
m3482,f10638
m3682,f14336
m11365,f9529
m6679,f18259
m15470,f5990
m6725,f10565
m9722,f17839
m14328,f17599
m479,f7299
m1748,f5796
m14793,f8503
m4408,f14595
m10575,f4570
m7880,f10859
m4797,f14438
m8998,f8786
m9325,f2721
m5376,f13784
m8493,f2193
m14744,f13037
m1900,f8692
m10641,f11227
m14839,f10601
m12010,f1307
m14457,f18288
m9471,f4161
m2170,f1141
m10659,f11373
m18115,f12793
m14025,f5973
m9084,f12745
m5725,f15742
m17838,f8502
m10425,f2645
m10438,f18135
m6758,f6941
m13572,f2140
m3728,f1155
m5670,f3940
m11491,f15735
m4720,f5090
m12114,f13086
m6739,f18153
m7932,f9496
m6119,f17563
m11658,f1389
m17579,f18512
m791,f7913
m14415,f1946
m17917,f15140
m18266,f13750
m4210,f7505
m10022,f17589
m5989,f15122
m13073,f12743
m11577,f13441
m6091,f14045
m3312,f4027
m18420,f462
m11738,f3712
m2483,f1032
m3034,f1586
m1175,f16188
m1441,f17984
m8214,f16058
m15290,f9578
m15700,f2924
m17930,f2274
m4121,f18468
m17525,f14498
m11285,f2637
m1091,f14849
m17337,f253
m1521,f67
m3027,f3900
m9036,f5613
m10488,f4582
m7985,f17414
m16525,f3231
m16214,f6130
m18472,f10787
m10706,f3622
m6299,f10430
m2363,f5
m7240,f2564
m10490,f5119
m61,f11417
m7442,f6732
m371,f10156
m4105,f2717
m4532,f760
m14450,f2089
m13186,f17214
m11676,f9217
m12031,f18275
m13628,f2966
m4472,f12279
m14718,f15609
m11122,f9847
m6140,f1085
m409,f16975
m18399,f11422
m2484,f10985
m9937,f12631
m8504,f879
m5884,f693
m12045,f9874
m13279,f7914
m11877,f13114
m18332,f6976
m5690,f11038
m513,f16769
m14301,f5640
m10595,f9774
m2984,f294
m3250,f6295
m8710,f3278
m10937,f13484
m7361,f2686
m12927,f4930
m5778,f5315
m7894,f16029
m100,f16086
m188,f13625
m14640,f860
m303,f9334
m386,f13039
m251,f5731
m10053,f11185
m2014,f8366
m12341,f15155
m14313,f662
m7637,f6077
m15000,f14615
m5208,f208
m9125,f5644
m13784,f13301
m17447,f6253
m9748,f2906
m4177,f3116
m2295,f807
m9042,f6986
m15228,f8269
m18152,f233
m1092,f4829
m3001,f8427
m4954,f13255
m7505,f6245
m18346,f11997
m3899,f8370
m17104,f3428
m6144,f9113
m14944,f2263
m1237,f10588
m18230,f10627
m11148,f9704
m14204,f3881
m13063,f11433
m16429,f4954
m3914,f15790
m400,f11285
m1787,f7049
m6338,f3695
m160,f16120
m6722,f7268
m16617,f13009
m14936,f1883
m13958,f7039
m6180,f8166
m1373,f14820
m8271,f11123
m18397,f4873
m11930,f18009
m13986,f6803
m5322,f8203
m16300,f12023
m3474,f10471
m4852,f9647
m813,f10316
m6934,f66
m291,f7012
m16704,f14854
m3205,f4735
m3019,f4546
m6491,f6630
m16480,f17793
m13276,f12676
m3892,f10915
m14651,f17710
m14292,f9795
m14,f6367
m13117,f18522
m1925,f11340
m8075,f1381
m6412,f1098
m17405,f7390
m5503,f16136
m1827,f938
m18050,f5297
m904,f3509
m411,f14018
m17132,f10
m9939,f6992
m18425,f16634
m11097,f2685
m2916,f10602
m13271,f16868
m1985,f18396
m3714,f2518
m14395,f7235
m10992,f15889
m13329,f10748
m4948,f1768
m8491,f6488
m18296,f1076
m9190,f9163
m11853,f6752
m12931,f17743
m1869,f111
m18224,f13873
m13204,f770
m18318,f640
m11986,f8497
m3635,f10790
m3031,f2021
m15046,f906
m12913,f8513
m8398,f12000
m17373,f15693
m6544,f8674
m14152,f12420
m1038,f4982
m6162,f10486
m1564,f9646
m18459,f8048
m7832,f16497
m225,f2743
m18181,f15520
m12198,f13706
m469,f7072
m17868,f17716
m4784,f608
m9676,f4352
m14595,f9003
m7670,f16256
m953,f6268
m34,f13957
m4589,f12138
m4768,f13636
m8130,f3527
m4857,f1849
m7375,f1266
m7316,f14175
m17601,f10912
m9427,f18067
m16101,f16609
m13803,f11977
m5614,f918
m17762,f2211
m10287,f4002
m571,f11710
m5677,f3162
m13722,f17713
m8667,f7485
m8507,f15814
m4611,f11809
m8906,f5805
m15163,f6041
m7927,f9650
m2586,f10475
m6902,f7790
m13720,f8100
m2199,f7547
m15850,f7228
m13035,f15792
m6986,f12051
m11458,f15092
m8644,f11720
m10832,f9811
m4073,f11334
m8062,f15893
m15113,f13427
m8292,f809
m14730,f11586
m6380,f8325
m11519,f9131
m17495,f2479
m11446,f4292
m10978,f9857
m13817,f9744
m2626,f5771
m10847,f1629
m16082,f12546
m13031,f10544
m10529,f4074
m6341,f11024
m10668,f9167
m17561,f12309
m4012,f3147
m7947,f10133
m13702,f10508
m15533,f1468
m14916,f9215
m1384,f13717
m854,f18254
m8,f12425
m804,f1623
m11876,f17906
m2119,f8711
m13225,f12139
m12848,f12117
m14382,f12356
m9801,f8789
m12823,f2902
m900,f9891
m7106,f6994
m5947,f13901
m11485,f10562
m9883,f1044
m4876,f8192
m2346,f568
m13475,f4604
m11589,f9939
m16752,f17481
m12708,f11067
m7992,f14111
m1511,f180
m16514,f16677
m12783,f11118
m4237,f5047
m13046,f16951
m370,f10517
m10587,f9030
m6680,f14530
m15969,f18314
m5897,f8726
m12340,f16899
m8936,f13977
m773,f1888
m6984,f14426
m4763,f2027
m2612,f2187
m10178,f13947
m14135,f3077
m13639,f13944
m17066,f9058
m6980,f14173
m17574,f6275
m3436,f9024
m12995,f3924
m11343,f14734
m2393,f10315
m12704,f5499
m17079,f7941
m15784,f7068
m14657,f14515
m10868,f14149
m14080,f14625
m13439,f13121
m13104,f12170
m18028,f3407
m12022,f14027
m17113,f7861
m7069,f417
m9476,f177
m15818,f5602
m7172,f6943
m2969,f17405
m4331,f6762
m3624,f969
m3754,f18064
m11712,f8991
m13569,f12062
m11418,f5358
m10237,f12312
m2591,f11861
m3108,f16830
m7626,f1109
m11184,f10844
m16097,f10757
m13866,f5054
m639,f9678
m13316,f1302
m4986,f12602
m4202,f14546
m10652,f13579
m4864,f18031
m2445,f8551
m18101,f16713
m15320,f14983
m15997,f13410
m669,f6444
m15377,f9715
m3402,f11684
m17257,f6117
m914,f6528
m10984,f2604
m4153,f18297
m17677,f4995
m7355,f11309
m9486,f5365
m5544,f15563
m9038,f12739
m6789,f15403
m148,f3721
m11835,f16138
m3983,f4854
m240,f7063
m4488,f16457
m18376,f13268
m10541,f4496
m15447,f858
m17282,f4475
m8496,f2247
m2499,f6996
m17861,f13833
m10228,f11589
m3924,f10406
m7376,f2710
m4899,f13205
m1085,f8871
m15363,f7570
m7320,f16820
m16953,f13826
m1764,f3741
m11113,f15093
m8319,f5173
m17958,f7915
m6315,f905
m4325,f3033
m651,f1113
m9065,f18011
m14808,f6815
m3368,f11683
m6176,f13742
m17889,f10180
m7219,f15107
m5256,f6695
m2988,f11716
m4233,f9478
m15876,f14418
m2567,f5631
m17905,f8823
m8796,f11237
m15848,f16707
m17825,f4507
m9470,f15197
m15412,f8413
m204,f14852
m7467,f16508
m722,f10009
m16030,f17201
m7648,f756
m4292,f10354
m8977,f14936
m14675,f14083
m3101,f14805
m10194,f7499
m13529,f9916
m15217,f13771
m5121,f9958
m6981,f13661
m11743,f3189
m17675,f8756
m3419,f12730
m1477,f478
m3541,f16915
m4136,f9016
m1798,f12219
m828,f6821
m1340,f1651
m6245,f8975
m13265,f2922
m8778,f17120
m12387,f5611
m11615,f12083
m5835,f15342
m4831,f4748
m49,f13532
m3183,f282
m2986,f8327
m4687,f9391
m3469,f6063
m12856,f16918
m15065,f4468
m8288,f7805
m4462,f12373
m6940,f605
m15561,f3991
m3068,f9313
m17943,f898
m13402,f1161
m14616,f5896
m1457,f10504
m10130,f5005
m17339,f17627
m1615,f3290
m17409,f3928
m17352,f17485
m16506,f4932
m1181,f17546
m6229,f7225
m739,f14978
m8908,f3443
m17311,f15422
m9379,f6397
m9097,f10235
m16397,f17351
m9830,f8792
m886,f17515
m516,f15795
m7526,f12439
m1884,f1
m7655,f11044
m7237,f15406
m9991,f2059
m15731,f7220
m17753,f9644
m18388,f16936
m3126,f8078
m13847,f14663
m5958,f7298
m6421,f17030
m7285,f14409
m2573,f6955
m7186,f7768
m9464,f15741
m16371,f16900
m7042,f14632
m4684,f6208
m15724,f7567
m15648,f16552
m3415,f11027
m17715,f1948
m7909,f4197
m7495,f6800
m12389,f14281
m5806,f1472
m4444,f9369
m18153,f18286
m5492,f11592
m8879,f4525
m5639,f16285
m17162,f10138
m11749,f10586
m10127,f4122
m3563,f12298
m6926,f12470
m8831,f2076
m15526,f12946
m7918,f7486
m2485,f8595
m11351,f12991
m16258,f6900
m6767,f18110
m9092,f15824
m8630,f5464
m13174,f17790
m98,f5514
m9588,f8514
m10427,f2676
m9816,f13746
m14658,f15659
m1437,f7156
m14474,f15598
m4489,f15316
m14711,f3420
m3077,f4944
m4003,f13793
m11720,f5433
m4174,f11035
m1831,f18236
m9200,f8372
m12765,f1899
m6310,f12367
m16273,f7603
m17242,f12153
m4735,f9996
m209,f15600
m17523,f4948
m6207,f15395
m4459,f17470
m9245,f2816
m14554,f1974
m779,f3532
m12308,f7077
m18275,f4650
m1093,f887
m10994,f13913
m16156,f16893
m7127,f9432
m3283,f13754
m7440,f2554
m391,f4347
m11443,f16330
m6048,f11126
m11727,f1557
m10419,f10126
m18400,f10198
m16573,f16232
m15867,f15184
m9179,f11786
m13192,f2539
m14727,f13567
m6356,f125
m14174,f2486
m11185,f17385
m4976,f4144
m9118,f8899
m10307,f10858
m18489,f8862
m18471,f7148
m13161,f12381
m808,f11537
m8065,f5612
m5083,f11764
m10184,f1908
m16471,f6120
m4447,f10560
m8740,f5219
m4520,f5414
m2227,f14171
m17494,f14082
m11372,f16070
m13874,f3451
m16036,f16997
m7816,f6835
m5081,f3117
m428,f2196
m14872,f792
m7622,f3200
m3490,f1189
m10384,f5874
m1233,f6011
m13009,f1193
m9163,f6525
m10138,f4143
m8765,f9053
m16996,f7223
m3423,f11093
m8406,f16390
m4729,f1743
m8448,f611
m9987,f15205
m9509,f4736
m9396,f9818
m132,f1253
m1634,f11731
m17543,f17607
m7322,f13136
m3500,f13857
m2523,f1249
m3003,f9482
m8649,f6414
m82,f9417
m8770,f2529
m7388,f13442
m3112,f6161
m18145,f15482
m4030,f3166
m2903,f13446
m15139,f5290
m12398,f5745
m640,f14867
m13341,f4798
m6699,f6413
m5896,f6962
m13553,f13080
m381,f13126
m11459,f1963
m7194,f7403
m8852,f15081
m14786,f15721
m13199,f5752
m2541,f5728
m11840,f11505
m12714,f15457
m15932,f991
m16016,f15478
m12360,f2113
m8001,f11771
m1430,f9243
m10554,f3697
m8560,f4386
